lm,1,10,square-mm-to-cm,1
lm,1,11,light-bucket,1
lm,1,12,richter,1
lm,1,13,europaper,0
lm,1,14,hairmass,0
lm,1,15,et-tu,0
lm,1,16,mars-land-area,0
lm,1,17,martini,1
lm,1,18,cd-hole,0
lm,1,19,liter-cube,1
lm,1,20,dummy,0
lm,1,21,great-wall,1
lm,1,22,e-coli,0
lm,1,23,taxa-scaling,0
lm,1,24,insect-x-ray,0
lm,1,25,seti-volume,0
lm,1,26,jelly-beans,1
lm,1,27,golf-ball-packing,0
lm,1,28,plutonium-in-oceans,0
lm,2,1,traffic,0
lm,2,2,earth,0
lm,2,3,parachute,0
lm,2,4,light-year-to-meters,1
lm,2,5,inside-freight-train,1
lm,2,6,honeybeecalculus,0
lm,2,7,cycloid,1
lm,2,8,peanut,0
lm,2,9,eowyn,0
lm,2,10,cross-deck,1
lm,2,11,freddifish,0
lm,2,12,decel-accel-frames,0
lm,2,13,tuna,0
lm,2,14,door-closer,0
lm,2,15,beer-stability,0
lm,2,16,passing-in-race,0
lm,2,17,fizeau-cogwheel,0
lm,2,18,earth-stepwise-equator,0
lm,2,19,earth-stepwise-fullerton,0
lm,2,20,average-velocity-from-halves,0
lm,3,1,honeybee,0
lm,3,2,pond,0
lm,3,3,warships,0
lm,3,4,bunjee,0
lm,3,5,ramp,0
lm,3,6,endofarc,0
lm,3,7,caracceleration,0
lm,3,8,auntwanda,0
lm,3,9,well,0
lm,3,10,alphac,0
lm,3,11,halftree,0
lm,3,12,dropandthrow,0
lm,3,13,parachutecalc,0
lm,3,14,x-graph-to-v-graph,1
lm,3,15,stupid,1
lm,3,16,mars-drop-time,1
lm,3,17,honeybeeaccel,1
lm,3,18,dodge-viper,1
lm,3,19,bounce-graph,1
lm,3,20,two-ramps,1
lm,3,21,graph-bouncing,1
lm,3,22,ramp-half-speed,1
lm,3,23,chipmunk,0
lm,3,24,boguscardistance,0
lm,3,25,betteracceldef,0
lm,3,26,justifyvx,0
lm,3,27,droppingballs,0
lm,3,28,railgun,0
lm,3,29,estimate-flea-accel,0
lm,3,30,alice,0
lm,3,31,astronaut-jumping,0
lm,3,32,stride,0
lm,3,33,punch,0
lm,3,34,aircraft-carrier,0
lm,3,35,baseball-pitch-ratios,0
lm,3,36,high-speed-chase,0
lm,3,37,easy-area-under-v-t,0
lm,4,1,noforces,0
lm,4,2,trailer,0
lm,4,3,elevatortension,0
lm,4,4,copter,0
lm,4,5,highjump,0
lm,4,6,blimp,0
lm,4,7,time-to-brake,1
lm,4,8,anvilshears,0
lm,4,9,alphastopping,0
lm,4,10,mass-or-weight,1
lm,4,11,sally-spacehound,0
lm,4,12,rice-sticks,0
lm,4,13,langley-catapult,0
lm,4,14,formula-one-tires,0
lm,4,15,lowering-climber,1
lm,5,1,oldlady,0
lm,5,2,earthaccelup,0
lm,5,3,gravityvsnormal,0
lm,5,4,magnetundercar,0
lm,5,5,nonormal,0
lm,5,6,row,0
lm,5,7,cowcrush,0
lm,5,8,airplaneforces,0
lm,5,9,elevator,0
lm,5,10,atwood,0
lm,5,11,tugboat,0
lm,5,12,kineticstrongerthanstatic,0
lm,5,13,three-pulleys,0
lm,5,14,combine-springs,1
lm,5,15,combinesprings,0
lm,5,16,youngs-modulus,1
lm,5,17,bondstretching,0
lm,5,18,third-law-partners,1
lm,5,19,dogsled,0
lm,5,20,box-uphill-partners,1
lm,5,21,tractormadness,0
lm,5,22,scaleoscillation,0
lm,5,23,skidmarks,0
lm,5,24,baseballparadox,0
lm,5,26,waterbottle-in-space,1
lm,5,27,coasting-skater,0
lm,5,28,crevasse,0
lm,5,29,caryatid,1
lm,5,30,lowering-climber-detailed,0
lm,5,31,car-in-mud,0
lm,6,1,tossup,0
lm,6,2,misslettuce,0
lm,6,3,niagara,0
lm,6,4,baseballpitch,0
lm,6,5,cannon-range,1
lm,6,6,maxrange,0
lm,6,7,speedbump,0
lm,6,8,cliff-pond,0
lm,7,1,tiptotail,0
lm,7,2,bangkok,0
lm,7,3,walking,0
lm,7,4,drill,0
lm,7,5,vector-plus-scalar,0
lm,8,1,fossil,0
lm,8,2,oppositevanda,0
lm,8,3,bird,0
lm,8,4,tightrope,0
lm,8,5,pressblock,0
lm,8,6,skier,0
lm,8,7,cartesianbullet,0
lm,8,8,annie-oakley,1
lm,8,9,cargo-plane,1
lm,8,10,wagon-uphill,1
lm,8,11,angle-of-repose,1
lm,8,12,labrolling,0
lm,8,13,hanging-boys,0
lm,8,14,deer,0
lm,8,15,hurricane-track,0
lm,8,16,climbing-anchors,0
lm,8,17,slide-uphill-with-pulley,0
lm,8,18,layback,0
lm,8,19,death-triangle,0
lm,8,20,telephone-wire,0
lm,8,21,skee-ball,0
lm,9,1,mixer,0
lm,9,2,circularaccelunits,0
lm,9,3,loop,0
lm,9,4,circularcalculus,0
lm,9,5,cyclists,1
lm,9,6,tilt-a-whirl,1
lm,9,7,off-ramp,1
lm,9,8,train,0
lm,9,9,conicalpendulum,0
lm,9,10,rodent,0
lm,9,11,governor,0
lm,9,12,circling-blocks,0
lm,9,13,paradox,0
lm,9,14,sirius-centrifugal,0
lm,9,15,wall-of-death,0
lm,10,1,laurie,0
lm,10,2,eclipse,0
lm,10,3,moon2,0
lm,10,4,rocketweight,0
lm,10,5,extrasolar,0
lm,10,6,startrek,0
lm,10,7,rotatinggravitatingbody,0
lm,10,8,mars-trip,0
lm,10,9,mineshaft,0
lm,10,10,ceres,1
lm,10,11,prove-a-equals-g,1
lm,10,12,ida,1
lm,10,13,escapevelocity,0
lm,10,14,galacticcenter,0
lm,10,15,upsilon-andromedae,1
lm,10,16,geosynchronous,1
lm,10,17,receding-moon,1
lm,10,18,alternateuniverse,0
lm,10,19,alien-gangster,1
lm,10,20,earthmooncancellation,0
lm,10,21,uranus,0
lm,10,22,iss-g,0
lm,10,23,new-horizons,0
lm,10,24,ground-skimming,0
lm,10,25,overlapping-shells,0
lm,10,26,mineshaft-half-way-to-center,0
lm,10,27,earth-layers,0
lm,11,1,sweatold,0
lm,11,2,negativeke,0
lm,11,3,sprinter,0
lm,11,4,crash,0
lm,11,5,astronaut,0
lm,11,6,melt-antarctic,0
lm,11,7,bulletthroughbook,1
lm,11,8,boatengine,1
lm,11,9,aronskeratio,1
lm,11,10,earthmoonke,0
lm,11,11,microwave-waste,1
lm,11,12,colliding-balls,0
lm,11,13,balls,0
lm,11,14,columbia,0
lm,11,15,hydraulic-ram,0
lm,11,16,melt-and-boil,0
lm,11,17,fly-wing-ke,0
lm,11,18,grass-growing,0
lm,12,1,negativepe,0
lm,12,2,maxkepe,0
lm,12,3,slidingmagnets,0
lm,12,4,boilbucket,0
lm,12,5,grasshopper,1
lm,12,6,bikeloop,0
lm,12,7,skater-rolls-off-pipe,1
lm,12,8,rolling-hoop,0
lm,12,9,pe-ke-yin-yang,1
lm,12,10,honeymoon,0
lm,12,11,niagara-hydroelectric,1
lm,12,12,heliumcylinder,0
lm,12,13,two-gases-leaking,0
lm,12,14,sweat,0
lm,12,15,throw-down-and-up,0
lm,12,16,hoop,0
lm,12,17,atwood-energy,0
lm,13,1,stoppingdistances,0
lm,13,2,posnegwork,0
lm,13,3,heliumescape,0
lm,13,4,bubba,0
lm,13,5,ant,0
lm,13,6,,0
lm,13,7,anchor,0
lm,13,8,horsepower,0
lm,13,9,magnetpe,0
lm,13,10,keconstantaccel,0
lm,13,11,space-probe,0
lm,13,12,railgun-friction,0
lm,13,13,comet-and-binary-star,0
lm,13,14,crosswind,0
lm,13,15,yukawa,0
lm,13,16,dot-product-invariant,0
lm,13,17,dot-product-by-components,0
lm,13,18,is-work-conserved,1
lm,13,19,workreverseaxis,0
lm,13,20,microwaveice,0
lm,13,21,escape-velocity,0
lm,13,22,contracting-muscle,0
lm,13,23,maserati,0
lm,13,24,compound-bow,0
lm,13,25,sliding-oscillator,0
lm,13,26,haul-bag,0
lm,14,1,keintermsofp,0
lm,14,2,rowboat,0
lm,14,3,planes,0
lm,14,4,gun,0
lm,14,5,rocket,0
lm,14,6,cosmicray,0
lm,14,7,cmaverage,0
lm,14,8,hockey-pucks,1
lm,14,9,rope-over-edge,0
lm,14,10,recoil-double-speed,0
lm,14,11,fridge-recoil,1
lm,14,12,bowling-collision,0
lm,14,13,exhaust,0
lm,14,14,firework,1
lm,14,15,energy-frames,1
lm,14,16,funkosity,1
lm,14,17,max-heat-released-in-collision,0
lm,14,18,colliding-putty,0
lm,15,1,rv,0
lm,15,2,therapy,0
lm,15,3,equilibrium-top-of-arc,0
lm,15,4,const-l-no-torques,0
lm,15,5,tiptoe,0
lm,15,6,pandl,0
lm,15,7,whitedwarf,0
lm,15,8,ladderwarmup,0
lm,15,9,ladder,0
lm,15,10,wheel-over-step,0
lm,15,11,yoyo,0
lm,15,12,tetherball,0
lm,15,13,orbital-bomb,0
lm,15,14,bridge,0
lm,15,15,angle-bars,0
lm,15,16,hinge-on-cylinder,0
lm,15,17,ship-in-bottle,0
lm,15,18,lennardjones,0
lm,15,19,alternate-universe,0
lm,15,20,pliers,1
lm,15,21,rolling-ratio,0
lm,15,22,bowling,0
lm,15,23,rod-finger-string,0
lm,15,24,two-branches,0
lm,15,25,zero-and-nonzero-p-and-l,0
lm,15,26,surfin-tux,0
lm,15,27,corkscrew,0
lm,15,28,toppling-rod,1
lm,15,29,check-mg-at-cm,0
lm,15,30,motorcycle-jump,0
lm,16,1,stpvol,0
lm,16,2,workpdv,0
lm,16,3,he,0
lm,16,4,airconditioner,0
lm,16,5,centerofearth,0
lm,16,6,fluorocarbon,0
lm,16,7,igm,0
lm,16,8,cracking-gas-molecules,0
lm,16,9,magdeburg,0
lm,16,10,heart-efficiency,0
lm,16,11,challenger-deep,1
lm,16,12,fusion,1
lm,16,13,half-brick,1
lm,16,14,inversion-layer,1
lm,17,1,shmfreq,0
lm,17,2,sperm,0
lm,17,3,pendulum,0
lm,17,4,piston,0
lm,17,5,pistonxt,0
lm,17,6,bobbing,0
lm,17,7,codornices,0
lm,17,8,shm-units,0
lm,17,9,oblate-earth,0
lm,18,1,stereopower,0
lm,18,2,swimbladder,0
lm,18,3,qcorrection,0
lm,18,4,qproof,0
lm,18,5,fwhm,0
lm,18,6,spider-oscillations,0
lm,19,1,alterations,0
lm,19,2,waterpulse,0
lm,19,3,stringkinematics,0
lm,19,4,dopplerf,0
lm,19,5,superpositionexperiment,0
lm,19,6,middlec,0
lm,19,7,dopplersing,0
lm,19,8,soundtemp,0
lm,20,1,mirage,0
lm,20,2,airwaterrefl,0
lm,20,3,flute,0
lm,20,4,freaknotes,0
lm,20,5,dissonance,0
lm,20,6,warmup,0
lm,20,7,exhale,0
lm,21,1,neuron-stick,0
lm,21,2,heline,0
lm,21,3,hetriangle,0
lm,21,4,hands-repulsion,0
lm,21,5,leadbound,0
lm,21,6,muonic,0
lm,21,7,earthmoonelec,0
lm,21,8,nacl,0
lm,21,9,croquet,0
lm,21,10,hail-an-electron-cab,1
lm,21,11,neuroncurrent,0
lm,21,12,bulbresistance,0
lm,21,13,jouleheating,0
lm,21,14,drier,0
lm,21,15,pointchargevoltage,0
lm,21,16,battery-and-bulb,0
lm,21,17,measure-on-printed-circuit,1
lm,21,18,teardrop,0
lm,21,19,lpcurrent,0
lm,21,20,equilateralcharges,0
lm,21,21,vnacl,0
lm,21,22,negative-resistance,0
lm,21,23,car,0
lm,21,24,eel,0
lm,21,25,stove,0
lm,21,26,toaster,0
lm,21,27,wiregauges,0
lm,21,28,two-switching-methods,0
lm,21,29,short-across-bulb,0
lm,21,30,circuit-puzzle,0
lm,21,31,messy-wires,0
lm,21,32,combineresistors,0
lm,21,33,extensioncord,0
lm,21,34,combine-unequal-resistors,1
lm,21,35,tetrahedron-resistors,1
lm,21,36,many-v-measurements,0
lm,21,37,many-i-measurements,0
lm,21,38,tricky-unlit-bulb,0
lm,21,39,network,0
lm,21,40,junctions,0
lm,21,41,falling-charged-string,0
lm,21,42,pe-of-point-charges,0
lm,21,43,lightning-rod,0
lm,21,44,disguised-parallel,0
lm,22,1,neuronfield,0
lm,22,2,sparkplug,0
lm,22,3,chargemotioninfield,0
lm,22,4,zero-e-center-of-square,1
lm,22,5,dipole-on-axis-field,0
lm,22,6,ring-field-on-axis,0
lm,22,7,field-of-sheet-by-scaling,0
lm,22,8,dipoleetov,0
lm,22,9,carbondioxide,0
lm,22,10,proton-in-nonuniform-field,0
lm,22,11,field-at-mouth-of-cylinder,0
lm,22,12,lightning,0
lm,22,13,neuronenergy,0
lm,22,14,diverging-energy,0
lm,22,15,overlapping-cubical-capacitors,0
lm,22,16,cosmic-ray-lightning,0
lm,23,1,gammafornegativev,0
lm,23,2,gamma-derivation,0
lm,23,3,agreeontime,0
lm,23,4,voyagergamma,0
lm,23,5,earth-lorentz-contraction,0
lm,23,6,sr-from-length-contraction,0
lm,24,1,six-tenths-c-twice,0
lm,24,2,side-by-side-lasers,0
lm,24,3,nestedsolenoids,0
lm,24,4,nested-wire-loops,0
lm,24,5,atom,0
lm,24,6,velocityfilter,0
lm,24,7,solenoid-u-quadruple-i,0
lm,24,8,mystery-magnet,0
lm,24,9,solenoid-sex,0
lm,24,10,wire-box,0
lm,24,11,force-on-wire-in-b,1
lm,24,12,force-between-wires,1
lm,24,13,cyclic-vbf,0
lm,24,14,dipoleshape,0
lm,24,15,helmholtzcoil,0
lm,24,16,b-from-photo,1
lm,24,17,corkscrew-beam,0
lm,24,19,field-at-mouth-of-solenoid,1
lm,24,20,em-wave-energy-split,0
lm,24,21,rel-vel-addition,1
lm,24,22,geroch-interval,0
lm,24,23,pure-e-b-lorentz-graphical,0
lm,25,1,fmradiolrc,0
lm,25,2,lrcunits,0
lm,25,3,capenergy,0
lm,25,4,parallelinductors,0
lm,25,5,strayimpedance,0
lm,25,6,seriescapacitors,0
lm,25,7,earthcap,0
lm,25,8,lomega,0
lm,26,1,foodtoatoms,0
lm,26,2,beta-decay-charge-conservation,1
lm,26,3,pu-decay-products,0
lm,26,4,uelec,0
lm,26,5,neonaccel,0
lm,26,6,hatomscancellation,0
lm,26,7,crt-speed,1
lm,26,8,tandem,0
lm,26,9,enterprise-ke,0
lm,26,10,freeneutron,0
lm,26,11,vintermsofp,0
lm,26,12,ultrarelativistic,0
lm,26,13,relativity-max-tension,0
lm,26,14,double-voltage,0
lm,26,15,rel-momentum-cons-frame-invariant,0
lm,27,1,angular-defect,1
lm,27,2,cone-intrinsic-curvature,0
lm,27,3,grav-doppler-units,0
lm,27,4,pound-rebka,0
lm,27,5,iss-time-dilation,0
lm,27,6,earth-black-hole,0
lm,27,7,tossed-clock,1
lm,27,8,sphere-angular-defect,0
lm,28,1,diffuse,0
lm,28,2,gps,0
lm,28,3,lightwithatomwavelength,0
lm,28,4,stealth,0
lm,28,5,parabolic,0
lm,28,6,alien-pool,0
lm,29,1,mirrorspeed,0
lm,29,2,belowthebelt,0
lm,29,3,convexraytracing,0
lm,29,4,listmirrorimages,0
lm,29,5,telescopemovehead,0
lm,29,6,invertedforehead,0
lm,29,7,rays-cross-but-no-image,0
lm,29,8,moose,0
lm,29,9,illuminable,0
lm,30,1,flatmirrormagnification,0
lm,30,2,virtual-image-location,1
lm,30,3,magnificationdependsondistance,0
lm,30,4,infinitemagnification,0
lm,30,5,soldier,0
lm,30,6,hear-your-own-whisper,0
lm,30,7,focal-length-by-ray-tracing,0
lm,30,8,rank-focal-lengths,0
lm,30,9,range-of-magnifications,0
lm,30,10,image-combinations,1
lm,30,11,image-of-dropping-object,0
lm,30,12,peaucellier,0
lm,31,1,underwaterlens,0
lm,31,2,refractorvsreflector,0
lm,31,3,explainlens,0
lm,31,4,camera,0
lm,31,5,imageunderwater,0
lm,31,6,eyefocallength,0
lm,31,7,goggles,0
lm,31,8,funkylenses,0
lm,31,9,least-time-refraction,0
lm,31,10,imagelocation1,0
lm,31,11,imagelocation2,0
lm,31,12,imagelocation3,0
lm,31,13,field-of-view,1
lm,31,14,nearsighted,0
lm,31,15,diamond,0
lm,31,16,flatworm,0
lm,31,17,binoculars,0
lm,31,18,eyeglasses-no-mag,0
lm,31,19,back-silvered,0
lm,31,20,constant-thickness,1
lm,31,21,spider-focal-length,0
lm,32,1,microscopeblue,0
lm,32,2,matchpatterns,0
lm,32,3,grating,0
lm,32,4,overlappingrainbows,0
lm,32,5,kidney,0
lm,32,6,star,0
lm,32,7,unphysical-diffraction,0
lm,32,8,ultrasound-imaging-versus-heating,0
lm,32,9,compare-diffraction-same-light,0
lm,32,10,yellow-red,0
lm,32,11,compare-double-slits,0
lm,32,12,find-actual-wavelength,0
lm,32,13,label-fringes,0
lm,32,14,spider-diffraction-limited,0
lm,33,1,wholelife,0
lm,33,2,albinism,0
lm,33,3,muon-halflife,0
lm,33,4,exponentiationapprox,0
lm,33,5,rateofdecayapprox,0
lm,33,6,craps,0
lm,33,7,heightdistribution,0
lm,33,8,unknownisotopes,0
lm,33,9,lava,0
lm,33,10,bismuth,0
lm,33,11,blindfold-target,0
lm,33,12,truncated-half-life,0
lm,33,13,maxwellian,0
lm,33,14,neutrino-wall,0
lm,34,1,compare-photons,0
lm,34,2,compare-flashes,0
lm,34,3,mirrorphotons,0
lm,34,4,pelightsensor,0
lm,34,5,cancer,0
lm,34,6,projector,0
lm,34,7,compare-diffraction,0
lm,34,8,photons-normalization,0
lm,34,9,compare-photon-specs,0
lm,34,10,disprove-zigzag-photon,0
lm,34,11,pe,0
lm,34,12,directional-antenna-photon,0
lm,34,13,am-radio-photon-density,0
lm,35,1,tv,0
lm,35,2,lead,0
lm,35,3,chip-qm,0
lm,35,4,video-electron,0
lm,35,5,particleinabox,0
lm,35,6,fwhm-heisenberg,0
lm,35,7,sd-heisenberg,0
lm,35,8,wkb,0
lm,35,9,neutron-as-proton-plus-electron,0
lm,36,1,hydrogenscale,0
lm,36,2,hydrogenlevels,0
lm,36,3,energysum,0
lm,36,4,hydrogenphoton,0
lm,36,5,basketball,0
lm,36,6,hydrogennonrelativistic,0
lm,36,7,electroninproton,0
lm,36,8,hydrogenlike,0
lm,36,9,muonic-spectrum,0
lm,36,10,hydrogen-dipole,0
lm,36,11,hydrogen-ratio,0
me,0,1,mg-to-kg,1
me,0,2,furlongs,0
me,0,3,micrograms,0
me,0,4,estrogen,0
me,0,5,units,0
me,0,6,backyard,0
me,0,7,geometric-mean,1
me,0,8,horizon,0
me,0,9,sars,0
me,0,10,triangle-formula,1
me,0,11,pretzels,0
me,1,1,liter-cube,1
me,1,2,square-mm-to-cm,1
me,1,3,light-bucket,1
me,1,4,martini,1
me,1,5,cubicft,0
me,1,6,dogbrain,0
me,1,7,lasf,0
me,1,8,richter,1
me,1,9,cd-hole,0
me,1,10,taxa-scaling,0
me,1,11,insect-x-ray,0
me,1,12,seti-volume,0
me,1,13,mars-land-area,0
me,1,14,europaper,0
me,1,15,bodyvolume,0
me,1,16,grass,0
me,1,17,chip,0
me,1,18,apartments,0
me,1,19,e-coli,0
me,1,20,bongoburgers,0
me,1,21,hairmass,0
me,1,22,great-wall,1
me,1,23,et-tu,0
me,1,24,jelly-beans,1
me,1,25,golf-ball-packing,0
me,1,26,plutonium-in-oceans,0
me,2,1,bounce-graph,1
me,2,2,honeybee,0
me,2,3,earth,0
me,2,4,honeybeecalculus,0
me,2,5,freddifish,0
me,2,6,expanding-metal-square,0
me,2,7,observable-universe,0
me,2,8,chain-rule-units,1
me,2,9,eowyn,0
me,2,10,cross-deck,1
me,2,11,inside-freight-train,1
me,2,12,decel-accel-frames,0
me,2,13,cycloid,1
me,2,14,agreeontime,0
me,2,15,gammafornegativev,0
me,2,16,voyagergamma,0
me,2,17,earth-lorentz-contraction,0
me,2,18,gamma-derivation,0
me,2,19,gammasimplefraction,0
me,2,20,velocity-addition-double-limit,0
me,2,21,six-tenths-c-twice,0
me,2,22,me-vel-addition,0
me,2,23,door-closer,0
me,2,24,beer-stability,0
me,2,25,average-velocity-from-halves,0
me,2,26,earth-stepwise-equator,0
me,2,27,earth-stepwise-fullerton,0
me,2,28,passing-in-race,0
me,2,29,fizeau-cogwheel,0
me,3,1,stupid,1
me,3,2,caracceleration,0
me,3,3,well,0
me,3,4,honeybeeaccel,1
me,3,5,dropandthrow,0
me,3,6,x-graph-to-v-graph,1
me,3,7,two-ramps,1
me,3,8,graph-bouncing,1
me,3,9,ramp,0
me,3,10,alice,0
me,3,11,dodge-viper,1
me,3,12,astronaut-jumping,0
me,3,13,mars-drop-time,1
me,3,14,halftree,0
me,3,15,ramp-half-speed,1
me,3,16,endofarc,0
me,3,17,auntwanda,0
me,3,18,boguscardistance,0
me,3,19,betteracceldef,0
me,3,20,justifyvx,0
me,3,21,chipmunk,0
me,3,22,alphac,0
me,3,23,estimate-flea-accel,0
me,3,24,railgun,0
me,3,25,parachutecalc,0
me,3,26,droppingballs,0
me,3,27,stride,0
me,3,28,punch,0
me,3,29,aircraft-carrier,0
me,3,30,baseball-pitch-ratios,0
me,3,31,high-speed-chase,0
me,3,32,vee-track-minimum-time,1
me,4,1,time-to-brake,1
me,4,2,elevatortension,0
me,4,3,noforces,0
me,4,4,mass-or-weight,1
me,4,5,sally-spacehound,0
me,4,6,trailer,0
me,4,7,copter,0
me,4,8,alphastopping,0
me,4,9,blimp,0
me,4,10,anvilshears,0
me,4,11,highjump,0
me,4,12,python-factorial,0
me,4,13,air-resistance-falling-ball-force,0
me,4,14,formula-one-tires,0
me,4,15,langley-catapult,0
me,5,1,third-law-partners,1
me,5,2,box-uphill-partners,1
me,5,3,waterbottle-in-space,1
me,5,4,magnetundercar,0
me,5,5,nonormal,0
me,5,6,row,0
me,5,7,cowcrush,0
me,5,8,airplaneforces,0
me,5,9,oldlady,0
me,5,10,earthaccelup,0
me,5,11,gravityvsnormal,0
me,5,12,elevator,0
me,5,13,coasting-skater,0
me,5,14,skidmarks,0
me,5,15,kineticstrongerthanstatic,0
me,5,16,rice-sticks,0
me,5,17,scaleoscillation,0
me,5,18,baseballparadox,0
me,5,19,tugboat,0
me,5,20,atwood,0
me,5,21,stacked-blocks,0
me,5,22,crevasse,0
me,5,23,dogsled,0
me,5,24,three-pulleys,0
me,5,25,tractormadness,0
me,5,26,combine-springs,1
me,5,27,combinesprings,0
me,5,28,youngs-modulus,1
me,5,29,bondstretching,0
me,5,30,skier-hits-dirt,0
me,5,31,other-pulleys,0
me,5,32,evil-pulleys,0
me,6,1,niagara,0
me,6,2,misslettuce,0
me,6,3,baseballpitch,0
me,6,4,speedbump,0
me,6,5,baseballrange,0
me,6,6,tossup,0
me,6,7,cliff-pond,0
me,7,1,tiptotail,0
me,7,2,bangkok,0
me,7,3,walking,0
me,7,4,drill,0
me,7,5,vector-plus-scalar,0
me,7,6,baseballrangeair,0
me,7,7,sine-of-vector,1
me,8,1,oppositevanda,0
me,8,2,hurricane-track,0
me,8,3,annie-oakley,1
me,8,4,fossil,0
me,8,5,bird,0
me,8,6,cartesianbullet,0
me,8,7,labrolling,0
me,8,8,tightrope,0
me,8,9,cargo-plane,1
me,8,10,skier,0
me,8,11,pressblock,0
me,8,12,deer,0
me,8,13,angle-of-repose,1
me,8,14,wagon-uphill,1
me,8,15,hanging-boys,0
me,8,16,climbing-anchors,0
me,8,17,wedge-yanked-away,0
me,8,18,ropeslopes,0
me,8,19,capstan,0
me,8,20,board-on-counterrotating-wheels,0
me,8,21,slide-uphill-with-pulley,0
me,8,22,layback,0
me,8,23,death-triangle,0
me,8,24,telephone-wire,0
me,8,25,skee-ball,0
me,9,1,circularaccelunits,0
me,9,2,loop,0
me,9,3,tilt-a-whirl,1
me,9,4,sirius-centrifugal,0
me,9,5,off-ramp,1
me,9,6,train,0
me,9,7,rodent,0
me,9,8,paradox,0
me,9,9,mixer,0
me,9,10,cyclists,1
me,9,11,conicalpendulum,0
me,9,12,circling-blocks,0
me,9,13,,0
me,9,14,governor,0
me,9,15,bead-on-vee,0
me,9,16,spiral-terminal-velocity,0
me,9,17,wall-of-death,0
me,10,1,ceres,1
me,10,2,laurie,0
me,10,3,alien-gangster,1
me,10,4,uranus,0
me,10,5,rocketweight,0
me,10,6,upsilon-andromedae,1
me,10,7,extrasolar,0
me,10,8,mars-trip,0
me,10,9,earthmooncancellation,0
me,10,10,startrek,0
me,10,11,galacticcenter,0
me,10,12,eclipse,0
me,10,13,moon2,0
me,10,14,new-horizons,0
me,10,15,iss-g,0
me,10,16,mineshaft,0
me,10,17,geosynch,0
me,10,18,escapevelocity,0
me,10,19,rotatinggravitatingbody,0
me,10,20,prove-a-equals-g,1
me,10,21,ida,1
me,10,22,receding-moon,1
me,10,23,g-in-au-system,0
me,10,24,alternateuniverse,0
me,10,25,collapse-time-scaling,0
me,10,26,constant-density-maximum-gravity,0
me,10,27,shell-theorem-inside,0
me,10,28,shell-theorem-exponent,0
me,10,29,shell-theorem-outside-only,0
me,10,30,ground-skimming,0
me,10,31,overlapping-shells,0
